Cell_ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Mean_Annual
2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,1664489.9987149984,1200669.9984595182,1212740.005230531,1369730.000469834,1424329.992633313,1861390.00380598,1187300.0041674823,1959929.99913916,1697890.0049757212,1125670.0006183235,929099.997533485,1896090.0038443508,1396859.99901779,1785889.9968005714,1485419.9970029294,1700989.9974316359,1810649.9963793901,2329010.0073348726,1516010.0015718492,1843920.0000353155,1868465.9044154685,1569904.0002583526
2369,1620080.00600338,1161549.9968007205,1178309.9935371429,1335489.9988751858,1385300.0021912155,1809599.99890998,1151779.998011887,1895270.0001318008,1650369.999341667,1090569.9968207623,898320.0034629551,1839349.996265024,1354030.000621453,1740589.9936296046,1448630.0028208643,1652980.0045080483,1754260.0003741677,2247369.995305314,1463769.9928432705,1796500.0016391273,1789956.1991684604,1523705.9991046786
2370,1554070.003511384,1107319.9997879565,1128120.0068313626,1282649.9995775518,1326860.0029777735,1734389.9986762549,1100939.998401329,1806500.0077281145,1581180.0035722554,1041509.9995415653,856289.9969108403,1759249.9936595557,1294100.0041905793,1671300.002038479,1391929.9978092306,1583100.0073626637,1674249.992849305,2135370.001109317,1391910.003429278,1724049.997031689,1692017.8008624353,1457254.5008498244
2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,1415249.997701496,998209.9993862209,1023389.9977281691,1170060.002505779,1205000.0006388873,1579229.9970071756,996910.0003186614,1627510.0032258779,1438789.9992913008,941549.9988384544,772300.0020906331,1597470.0006283815,1171729.993576184,1525330.0038613377,1272220.0004942715,1438760.0007168949,1509389.9945449086,1906449.9991312623,1244780.0061609598,1570589.9990610776,1503801.3012704907,1320245.9998453967
2373,1356939.9984721092,953249.9971091743,979569.9993092567,1122390.00441134,1154090.001795441,1514659.9987894297,953510.0007206199,1553430.0021752717,1379770.003763959,899820.0000431389,737959.9995017053,1531599.9959893522,1120660.0029990075,1463910.0031387063,1221549.9994345012,1378230.0083935258,1439580.0062734636,1809019.9957620355,1182560.0011516362,1505289.99838233,1428698.4965485756,1262889.5008808002
2374,1312149.9950271097,918750.0025220218,945789.9952791635,1085439.999086782,1114949.9961454421,1465160.00864096,920180.0007447602,1496150.0053927302,1334650.0010378659,867810.0003283472,711739.9976179006,1482019.9988931413,1081150.0001717359,1417040.000278503,1183059.9986910822,1331499.998750165,1384779.9998670816,1731290.0009285654,1133280.0052408127,1454770.0006552038,1370382.8015322797,1218583.0002649687
2375,1266270.0047325343,884049.9926134944,911500.0041257591,1047480.0005685537,1074849.9958943576,1414419.9930485338,886250.0031106173,1438490.0021608921,1288530.0002917645,835269.9989043176,685460.0009489806,1431889.998625964,1040929.9980420617,1368669.9986383321,1143029.996836558,1283659.9993519485,1329190.006541088,1653220.0004626065,1083629.9996916205,1402539.9939473718,1313438.0007152215,1173466.4994268678
2376,1218989.99921605,848870.0031805784,876280.0013795495,1007910.0039806216,1033699.9983787535,1362089.9985432622,851620.0004518032,1380090.001834557,1241250.0016670674,801989.999992773,658959.9987175314,1380759.9984146655,999820.0006317348,1318150.0009894376,1101320.000069216,1234440.0017485023,1272410.000715405,1574700.0049762428,1033549.9967113138,1348329.9990426747,1257781.6987986446,1127261.500532087
2377,1186619.999960065,825270.0002789499,851930.0035219638,980860.0015640256,1005809.998953715,1326789.9984475225,828010.00514254,1339959.9978309125,1209679.9982618538,779260.0048109889,641080.0021458417,1347609.995171428,971560.0001588461,1284169.9998956176,1072860.00229232,1200649.999625981,1232140.0038469585,1516790.0016326457,997549.9948412181,1310690.0017336009,1219795.7064273069,1095464.5005058497
2378,1169230.0018109386,813189.9993494153,838620.001487434,966559.997426346,991510.0036766381,1308519.9975725266,815640.0019880385,1318069.9923597279,1193879.9990303814,766750.0029690564,631889.9981286376,1332800.0006917862,955569.9986070395,1266830.0024196506,1058060.002012178,1182500.0046603386,1208569.998934865,1479759.9945086983,975490.0005906819,1289740.0041632357,1199545.9020624398,1078159.0001193807
2379,1150750.0035464766,800980.0022877754,824790.0008819996,951210.0020479407,976530.0044827164,1289130.0023980436,802479.995395988,1295520.0046021491,1177109.9958438426,753839.9962373078,622549.9996189027,1317680.0012867895,938939.9998076262,1247769.9941545725,1041859.9991202354,1163360.0036669525,1184080.004846677,1441789.9990770968,952930.0002437085,1267299.9960742889,1180067.8940991638,1060030.0002810545
2380,1131879.9973614516,788490.0013487787,810379.9961488695,935050.0021241604,960909.9965915084,1268670.0029205529,789079.9989141524,1272779.9966838215,1159969.9949137869,740440.0056619197,613069.9993167071,1301870.0062874707,921779.9999937416,1227580.0004266202,1024319.9973013251,1143199.9972648916,1158870.002338663,1403450.0020854175,930019.9989974499,1243570.0059998778,1161354.499973357,1041269.0001340583
2381,1102920.000685379,770769.9967995287,789480.0017755477,911649.9964743851,938479.9973089247,1237969.997929409,769950.0024467707,1240429.995879531,1133559.998203069,721660.0027997047,598919.9981782585,1276389.9964094162,897160.0001007317,1197810.0069873035,998559.9991735069,1113969.998404384,1125329.9995064733,1354760.0152604287,901059.9978063253,1209780.0049129874,1134112.3986814637,1014530.5003521033
2382,1063560.0003208963,747260.0018046795,761530.0036724657,880369.99611184,908700.0053953382,1196009.9992733444,744510.0033674389,1198039.9979893118,1097299.9985944477,696539.996162057,579580.0026450307,1240320.0047016144,864050.0027351081,1157010.0020952523,963040.0005336851,1074599.9964401126,1082720.0058326125,1295049.9986894429,865199.9977342784,1164449.9955568463,1098359.702287591,978992.0004827902
2383,1022959.9924422802,723330.0011903048,732869.9958920479,847849.9970193952,878019.9995134027,1152240.001393482,718279.9994461238,1154840.0019817054,1059840.0016054513,670600.0004876405,559579.9990966916,1202860.002303496,829840.0030955672,1114010.0044403225,925390.000915155,1033560.0009784101,1038970.0059816241,1234230.0001345575,828689.9975053964,1117109.998928383,1063003.103918047,942253.5002175719
2384,981310.0001495332,698839.9996850638,703309.9989797919,814219.999834895,846479.9970574676,1106520.0034845623,690840.0008901955,1110539.9998277423,1020910.0023582577,643890.0003060697,539160.0003875793,1163730.001648888,794610.001752153,1069089.9973269552,885980.0029061735,991379.999361932,994520.0023446232,1173190.0039166214,791869.9999209491,1068260.0037250668,1027975.996201858,904432.5007932261
2385,936619.9998240918,672300.0037111342,671719.9991457163,777919.9988562614,812350.0034268942,1056629.9980469048,660989.9984486402,1063090.0064967577,978680.0051070749,615320.0019989163,517250.00311620533,1120980.0012037156,757269.9991948901,1020379.9981009215,843379.9985982479,946000.0060796739,947499.9988749621,1109929.9965165553,753239.9990689008,1016020.0064145026,991142.9015116299,863878.5011115484
2386,889609.9991723894,644319.9972156435,638499.9985340983,739410.0034665313,776190.0009922684,1003779.992548749,629270.0007576497,1012989.9977296591,933679.9983587117,585569.9993111192,494260.000290349,1074940.0011915714,718669.9997596443,969450.0019010154,799210.001423955,898249.9991785736,899329.9965113403,1045780.0006326289,713619.9980340899,961669.9943356217,951955.2037487734,821424.9990672804
2387,842479.9988176674,615990.0025893002,605209.9989373238,701019.999856129,739780.0007108601,950489.9929407985,597349.9999362975,962879.9981884658,888479.9972865729,556209.9983803927,471610.00044271356,1028280.0021916627,680470.0003173202,918700.0039182605,755319.9998773637,850859.9966876209,851510.0010614841,983320.0056087227,674550.0002056359,907859.9981386214,912761.2980145492,779118.4998046607
2388,795019.9976209551,587489.9978563191,571680.0002790987,662219.9992332609,703069.99902986,896279.9993902444,565020.0019031762,912180.0041925164,842400.0019803644,526790.0010216982,449079.9988508224,980749.9980498105,642759.9999103695,867979.9979999661,711669.998412952,802999.9968502669,804219.9975624679,922680.0030767916,636020.0012736022,854320.0020883232,873403.9022773503,736731.4998291433
2389,766950.0034414233,572780.0001837313,552060.0011125207,639420.002048835,683059.9995944648,863009.9985785781,545690.0001335887,883580.0003129988,816369.9998054655,510149.99914914375,437409.9979214369,956400.0049028546,621129.9951188265,838250.0006202606,685330.0011400133,774809.9975753578,776849.99781847,885800.0032287091,612919.99932006,821859.9969316276,855542.0012515968,712191.4999469183
2390,758080.0028350203,571950.0031433998,546070.0004156678,632130.004145205,679719.9997231364,850240.0043979287,539249.9993722884,876379.9996934831,810089.9995733051,506020.0011059641,436869.9988927693,954909.9989905953,615530.0027728082,829149.9968916178,676110.0000813602,765630.001468584,768619.9987325817,872010.0020058454,605099.9985747038,809849.9964177606,859677.7015294647,705185.5004617013
2391,748759.999651462,571019.9982412161,539890.0013212112,624559.998465702,676139.999013394,836259.9993329494,532119.9992336332,868940.0012455881,803439.9996604773,502010.00371202815,436519.99863982206,952920.0028441844,610140.0017645211,819880.0012357532,666849.9979879706,755810.0011330098,760560.000859201,859049.9980598688,597339.999580756,797610.00213027,864207.0042293053,697991.0002056509
2392,739310.001263395,570109.9972520022,533699.9971605837,616830.0020638852,672680.0006218252,821500.0032391398,524750.0003054738,861110.0010760131,796579.9993835386,498319.9982456863,436649.9984022229,950569.9976496398,605609.9981348963,810739.9991080165,657950.0003475694,745969.9982032181,752839.9996925147,847279.9974959343,589749.9989531933,785629.9995724112,869253.2986181324,690893.999408558
2393,748800.0028841199,582790.0012321771,541220.0022414328,623790.0015618652,685130.0007998942,825719.9983354656,529129.99805063,873929.9952387809,808890.0003544986,506610.00010184944,447420.00196129095,970930.0046432762,616439.9998635054,820880.0012934953,664899.9983463438,754090.0008175523,762899.9999426306,856380.0033964217,595889.9953979998,792529.9968086181,896612.5991888109,700418.5001635924
2394,776289.9986766276,608589.9992156773,561529.9999639391,644599.9981109052,713020.0020167979,847160.0059680642,544569.999618456,906379.9958527089,839629.9966219814,526540.0003995746,468790.00127501786,1013069.9926037341,642540.000291541,849099.9988876282,687090.0034867227,779120.0031265618,790020.000940189,885840.0034531951,615040.0044191629,817329.9990035594,947164.500878891,725812.5001966022
2395,802909.9969156084,634360.0014578549,581830.0001136959,664710.0022975355,740939.9993792177,865910.001823679,558680.0019592044,937860.0006755439,869540.0020889939,546419.998427853,490699.9996639788,1054060.0011833014,669039.998004213,876620.0038678943,708860.0016720596,802540.000488982,816870.0031284244,915919.9999831617,634000.0024791806,841089.9964366108,999073.5997087322,750643.0006023496
2396,829320.0030326842,660220.0012914835,602700.0040952115,684480.0000302491,768750.0050477686,882779.9981925635,572190.0024432689,968880.0009209664,899129.9995593729,566560.0022338332,513119.9985127895,1093899.9995999038,696469.997074455,903719.9973389506,730300.0012841073,824609.9975556135,843419.9979491531,946729.9985326823,652509.996999055,864289.9978347124,1052161.0993784852,775203.9999764413
2397,869140.0008089838,697789.9973019956,634330.0063665955,716310.0001439454,810530.0014857204,912669.9979007244,594879.9985684454,1016279.998326674,943929.9990460277,596330.0015721469,544879.9982350321,1151209.9945787343,736380.0011388956,946450.0018302352,764170.0012870132,859309.9979758261,884579.9984429035,994900.0003300606,681959.9995967,901590.0019295515,1124191.1021878475,812880.9998433106
2398,922600.0030599535,747559.998627752,676949.9964211133,760039.9976354092,866500.0029020011,955629.9943272023,627040.001217276,1079949.9921072272,1004109.9979430438,636100.0001542269,586440.000521019,1226889.999523759,789410.0036565214,1005089.9933632464,810780.0069171936,906959.9957894535,940200.0014577061,1060190.002484247,722639.9990860373,952830.0034627321,1215996.6016518886,863895.499532856
2399,976119.9985891583,798020.0015027078,720919.9975896627,803920.003607869,923280.005633831,996570.0025316324,658509.9976155905,1143679.998492822,1064519.998077303,676600.0045705587,628809.9993541837,1302049.995418638,843829.9974184482,1063399.9970499426,857159.9995680157,953319.9937101452,995740.0058209895,1126099.998911843,762980.0031930212,1003360.0009419025,1309911.6105806318,914944.4999799132
2400,1030109.9957395344,848779.9991779032,766339.998271316,848199.9934446067,980460.0067399443,1035629.9966797234,689580.001318827,1207369.997141883,1125399.9994806945,717329.997703433,672189.9989079684,1375980.0020866091,899730.0014887005,1121620.003409684,903410.0014735014,998439.9918466806,1051039.9976912884,1192440.0033541028,802850.0001411883,1053240.005325526,1405791.0959256112,966006.9995711558
2401,1047600.0020522623,869570.0022391977,786110.0001595914,862400.007938966,1002670.0000464919,1036729.99991104,695739.9966530503,1227759.999141097,1146310.0021909925,732699.9997869135,691579.997209832,1399239.999020472,924679.997012019,1139250.0043809414,916569.9957087634,1006990.0004565716,1068320.0064226983,1216449.9978274105,813740.0004565712,1065190.0021061301,1452542.7945869747,982480.0005360506
2402,1029360.000729561,859570.0000729412,779779.99885194,846959.9966108798,989649.9976664783,1002339.9936854838,678179.9980569633,1205599.9969225377,1127639.9953942746,722590.0028832258,686569.99412179,1372320.0069628656,917670.00060156,1116760.0030489268,897379.998728633,980179.9994148314,1048100.003618747,1197810.0011516362,796409.9988322707,1040579.9995753915,1448469.2012094897,964772.4993465468
2403,1011890.0033682584,849779.9975089728,774549.9965474008,832379.9998965112,976780.0012305384,969569.999013096,661399.9980967491,1184280.0054978577,1109770.0020950285,712439.996510744,681249.9966546892,1345000.0008642673,910819.9954312295,1095250.0082589688,878110.0039426236,954319.9945613743,1028290.0050673635,1179760.004630312,779419.9991039933,1017019.9960861356,1443642.7974682304,947604.0002183057
2404,995430.0007689744,840259.9993683398,770489.9964872751,818899.9963402747,964359.9971719088,938619.9984550478,645839.9984613061,1163499.9963920566,1092560.0042864678,702529.9969743936,675829.9996815622,1317789.9967003614,904119.9944708495,1074750.0024940816,859149.9978117647,929520.0008302928,1008750.0055339189,1161779.998594895,763090.0023039433,994500.0042393805,1438419.5051634454,931088.4993683547
2405,974070.0006540866,826550.0021371992,763050.0022433697,802070.0019281356,947189.9976301941,904230.0054989756,627849.9990757555,1137529.999151826,1070070.0014419854,689120.0067568568,666809.9989145993,1283879.9997102472,892410.0011419506,1049709.9959198385,836250.000320375,900910.0011363628,984719.9982069433,1138399.9935593456,743359.9977008996,967849.9995786697,1424283.1042790788,910301.5001353808
2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
