Cell_ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2277,49400.00000000001,60000.0,113300.00000000001,118200.0,59400.00000000001,14000.0,51000.0,0.0,53100.0,30800.0,82100.00000000001,24600.0,13000.0,121300.00000000001,58300.00000000001,32900.0,36700.0,30000.0,167600.00000000003,117100.00000000001,88200.0
2278,25400.000000000004,18400.000000000004,81900.0,104800.00000000001,69300.0,43400.00000000001,28000.0,17300.0,22600.0,37800.00000000001,98900.0,119900.0,37400.0,79000.0,56800.00000000001,52600.0,54600.0,41900.00000000001,166800.0,72200.0,48400.00000000001
2279,22700.000000000004,92300.00000000001,121500.0,160200.00000000003,81300.00000000001,65200.0,115000.0,75700.0,107700.0,51900.00000000001,164300.0,136200.00000000003,65500.0,180400.0,78200.0,49200.0,128400.0,47900.00000000001,115900.0,144700.00000000003,83300.00000000001
2280,51000.0,123200.0,139900.0,159200.00000000003,103800.00000000001,48700.0,134700.00000000003,46100.0,103900.0,50900.00000000001,116400.0,120500.0,23900.000000000004,166600.00000000003,124600.00000000001,65900.0,85100.00000000001,73800.0,225400.0,150500.0,99400.0
2281,25600.0,84500.0,96400.0,121000.0,54400.00000000001,25300.0,120500.0,39400.00000000001,57000.0,45600.0,64100.00000000001,97000.0,28700.000000000004,104600.00000000001,101100.00000000001,51700.0,72600.00000000001,64700.0,138500.0,105200.0,102400.0
2282,22700.000000000004,57000.0,79600.00000000001,71000.0,12600.000000000002,41300.00000000001,44000.0,22000.0,34600.0,23400.000000000004,82800.00000000001,69700.0,31700.000000000004,100900.0,41100.0,46300.00000000001,29200.000000000004,20100.0,114200.0,67200.0,76000.0
2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,5800.000000000001,28700.000000000004,43200.0,79900.0,74000.0,0.0,68400.0,7700.0,73900.0,7500.0,55400.00000000001,80800.00000000001,20000.0,46900.00000000001,91400.0,32400.0,39400.00000000001,15200.000000000002,161900.0,69900.0,34700.0
2368,9100.0,28200.000000000004,55900.00000000001,25200.000000000004,33400.0,11000.0,39300.00000000001,0.0,26100.0,33700.0,26600.0,60100.0,45000.0,69300.0,91000.0,43900.00000000001,47800.00000000001,25500.0,122100.00000000001,116900.0,0.0
2369,0.0,16600.0,72800.0,57700.0,23900.000000000004,5100.000000000001,20100.0,6900.0,24700.000000000004,7000.0,99600.00000000001,80900.0,0.0,39900.00000000001,60100.0,18900.000000000004,21100.0,32200.000000000004,122600.00000000001,35800.00000000001,0.0
2370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,6600.000000000001,42700.0,109400.0,74900.0,37400.0,8200.000000000002,103400.0,18400.000000000004,63800.00000000001,20600.0,125600.00000000001,94500.0,5600.000000000001,82800.00000000001,129200.00000000001,55600.0,87900.0,12600.000000000002,108900.0,84100.00000000001,5900.0
2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,111400.0,138800.0,181600.00000000003,216600.00000000003,160500.0,100700.0,248600.00000000003,118600.00000000001,124300.00000000001,77600.00000000001,150500.0,222200.00000000003,102100.00000000001,170600.00000000003,160300.0,64500.0,137600.0,93200.0,246500.0,115000.0,116700.0
2377,113600.00000000001,164900.0,223300.0,219900.0,164700.00000000003,170700.00000000003,228800.0,190800.0,139200.00000000003,160300.0,211600.00000000003,174000.0,78800.00000000001,190500.0,176800.0,106500.0,127800.00000000001,129500.0,315100.0,194100.00000000003,88400.0
2378,136100.0,153000.0,181100.00000000003,206600.00000000003,204200.00000000003,138500.0,180300.0,193900.0,174800.0,151400.0,208300.0,220700.00000000003,132300.0,175300.0,174200.00000000003,80000.0,152800.0,136600.0,268200.0,159300.0,134400.0
2379,112200.0,96700.0,156700.00000000003,103300.00000000001,182600.00000000003,105000.0,190900.0,178800.0,150000.0,91900.0,139000.0,155900.0,105000.0,183600.00000000003,127500.0,105600.00000000001,75900.0,111300.00000000001,217000.0,125100.00000000001,131700.00000000003
2380,119200.0,109200.0,157300.0,140800.0,162300.0,153700.00000000003,215200.00000000003,131100.0,115700.0,119300.00000000001,181800.0,149800.0,138900.0,214500.0,230100.00000000003,141700.00000000003,133000.0,144700.00000000003,249600.00000000003,156300.0,159400.0
2381,115700.0,121700.0,171200.00000000003,150100.0,126600.00000000001,148000.0,200100.00000000003,151000.0,117200.0,142500.0,192300.0,143200.00000000003,120700.0,162900.0,209200.00000000003,102500.0,163900.0,105600.00000000001,267400.00000000006,153200.00000000003,93800.00000000001
2382,65800.0,127400.0,159900.0,137300.0,188100.00000000003,153500.0,171200.00000000003,121400.0,154600.00000000003,156800.0,174900.0,153600.00000000003,104600.00000000001,215600.00000000003,180400.0,98600.00000000001,147200.00000000003,122700.0,218900.0,149400.0,141500.0
2383,109900.0,152000.0,152100.0,163500.0,220100.00000000003,147000.0,223500.0,114100.00000000001,195300.0,151900.0,157900.0,128400.0,86800.00000000001,180100.00000000003,230600.00000000003,140200.00000000003,178700.00000000003,118100.00000000001,211700.00000000003,202700.00000000003,122700.0
2384,70600.00000000001,92600.00000000001,136400.0,135200.00000000003,138100.0,106900.0,176800.0,122400.0,158100.00000000003,133300.0,176700.00000000003,162000.0,110400.0,199900.0,182900.0,115900.0,154700.00000000003,113400.0,198600.00000000003,111700.0,105900.0
2385,66100.00000000001,105600.00000000001,178000.0,145600.0,154300.0,136500.0,207200.00000000003,114900.0,158100.00000000003,138900.0,177600.00000000003,177500.0,110900.0,172000.0,207800.0,142400.0,182100.00000000003,136000.0,227700.00000000003,142100.0,128000.0
2386,113900.0,141900.0,161900.0,162400.0,180300.0,145600.0,212100.00000000003,148600.0,170700.00000000003,107400.0,218400.0,162700.00000000003,113500.0,216800.0,153100.0,168200.00000000003,91700.0,114200.0,214800.0,177800.0,165100.00000000003
2387,69800.0,146900.0,115900.0,187700.00000000003,177300.0,157900.0,189500.0,178800.0,153100.0,112800.00000000001,175700.00000000003,144500.0,145700.00000000003,146300.0,196200.00000000003,108500.0,141800.0,86900.0,276100.0,189700.00000000003,179000.0
2388,118300.00000000001,136600.0,147100.0,202500.0,183400.0,144100.0,179500.0,190300.0,189000.0,129600.0,188800.0,169800.0,139800.0,171400.0,208400.0,109900.0,149200.00000000003,119300.00000000001,216400.0,166800.0,200300.0
2389,79900.0,125600.00000000001,186100.00000000003,220500.0,200600.00000000003,124500.0,173800.0,183700.00000000003,191200.00000000003,147800.0,186500.0,202600.00000000003,113200.0,165600.00000000003,217600.00000000003,114600.00000000001,182300.0,121100.00000000001,291300.0,223700.00000000003,218800.0
2390,98600.00000000001,158200.00000000003,190800.0,152000.0,172800.0,158000.0,166600.00000000003,144100.0,183200.00000000003,128300.00000000001,213100.00000000003,178600.00000000003,106600.00000000001,141500.0,204200.00000000003,118600.00000000001,205100.00000000003,115300.00000000001,301800.0,194400.0,197000.0
2391,95600.00000000001,156200.00000000003,164300.0,191900.0,176900.0,152200.00000000003,195900.0,142800.0,180200.00000000003,125600.00000000001,180100.00000000003,123500.0,120500.0,121100.00000000001,223600.00000000003,127400.0,164000.0,131300.0,271000.0,171000.0,210400.0
2392,111800.00000000001,114000.0,186400.0,144800.0,167100.00000000003,160000.0,162600.00000000003,173700.00000000003,189600.00000000003,112300.00000000001,180300.0,153100.0,101800.00000000001,140400.0,200600.00000000003,155500.0,168700.00000000003,124900.0,247000.0,219600.00000000003,212700.00000000003
2393,94600.00000000001,87000.0,181900.0,114800.00000000001,117000.0,123000.0,170300.0,159300.0,147900.0,124700.0,120700.0,129200.00000000001,98000.0,147300.0,199100.00000000003,74400.0,147200.00000000003,108100.00000000001,218200.00000000003,188900.0,162800.0
2394,86500.0,88000.0,99500.0,126800.00000000001,77500.0,73500.0,137300.0,132800.0,118100.00000000001,83500.0,131500.0,123300.00000000001,81000.0,147600.0,121100.00000000001,54200.0,111200.0,121200.0,188800.0,176400.0,130800.00000000001
2395,94800.00000000001,87600.00000000001,132400.0,145600.0,68900.0,128100.0,71800.0,113600.00000000001,136300.0,36000.0,115600.00000000001,105000.0,65600.00000000001,108300.00000000001,110800.00000000001,59800.00000000001,85400.0,92400.0,171000.0,132500.0,96500.0
2396,24900.000000000004,91100.00000000001,112500.0,115400.0,75000.0,45900.00000000001,116900.0,44200.0,94400.0,61900.00000000001,108900.0,70300.0,41500.0,94800.00000000001,95900.0,60600.0,63200.0,56400.00000000001,180500.0,111300.00000000001,57000.0
2397,54600.0,119700.0,136500.0,167000.0,73600.00000000001,63300.00000000001,136600.0,91300.00000000001,101300.00000000001,49000.0,170200.00000000003,114800.00000000001,28300.0,147300.0,117800.00000000001,56500.0,90600.00000000001,50500.0,187700.00000000003,145500.0,92400.0
2398,50000.0,91600.00000000001,149200.00000000003,143600.0,107500.0,57800.00000000001,127500.0,60200.0,80400.0,43500.0,124400.0,99200.0,43100.0,145000.0,79700.0,56200.0,63200.0,101000.0,169600.00000000003,113100.00000000001,91200.0
2399,14500.0,90600.00000000001,125300.00000000001,123200.0,48800.00000000001,44400.00000000001,120100.00000000001,43400.00000000001,88600.00000000001,67300.0,112500.0,128000.0,32300.000000000004,172200.00000000003,74000.0,62700.0,51000.0,61800.00000000001,124700.0,105500.0,63200.0
2400,31800.0,76400.0,145400.0,129000.0,31800.0,41600.0,106800.00000000001,43100.0,55200.0,54500.0,123700.0,75300.0,16500.0,105900.0,114900.0,73300.0,74800.0,32700.000000000004,193900.0,106500.0,72500.0
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,8300.0,15200.000000000002,42300.00000000001,37500.0,7800.000000000001,0.0,0.0,3500.0,0.0,4600.000000000001,29400.000000000004,0.0,0.0,40300.00000000001,16200.0,0.0,0.0,0.0,63300.00000000001,17100.0,6600.000000000001
2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
